creator;version;ns1:time;ns1:name;lat;lon;ns1:ele;ns1:time2;ns2:atemp
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92969;19,891737;166,2;2017-08-16T15:20:57Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929496;19,890305;167;2017-08-16T15:21:11Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929483;19,8902;167,1;2017-08-16T15:21:12Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929313;19,888957;168,4;2017-08-16T15:21:24Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929273;19,888642;168,6;2017-08-16T15:21:27Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929183;19,888015;169;2017-08-16T15:21:33Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929166;19,887912;169,1;2017-08-16T15:21:34Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92915;19,887811;169,2;2017-08-16T15:21:35Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929101;19,887507;169,5;2017-08-16T15:21:38Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929088;19,887404;169,7;2017-08-16T15:21:39Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929055;19,887192;170;2017-08-16T15:21:41Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929041;19,887092;170,1;2017-08-16T15:21:42Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929026;19,88699;170,2;2017-08-16T15:21:43Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929011;19,886889;170,3;2017-08-16T15:21:44Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929;19,886785;170,4;2017-08-16T15:21:45Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928988;19,886682;170,5;2017-08-16T15:21:46Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928965;19,88648;170,6;2017-08-16T15:21:48Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928926;19,885982;171;2017-08-16T15:21:53Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92892;19,885799;171,2;2017-08-16T15:21:55Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928921;19,885702;171,3;2017-08-16T15:21:56Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928923;19,885604;171,4;2017-08-16T15:21:57Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928925;19,885505;171,5;2017-08-16T15:21:58Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928925;19,88531;171,7;2017-08-16T15:22:00Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928938;19,885125;171,8;2017-08-16T15:22:02Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928943;19,885032;171,9;2017-08-16T15:22:03Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928933;19,884937;171,9;2017-08-16T15:22:04Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92893;19,88484;172;2017-08-16T15:22:05Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928926;19,884744;172,1;2017-08-16T15:22:06Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928926;19,884643;172,1;2017-08-16T15:22:07Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928925;19,884542;172,2;2017-08-16T15:22:08Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928922;19,884446;172,2;2017-08-16T15:22:09Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928916;19,884255;172,3;2017-08-16T15:22:11Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928911;19,884155;172,3;2017-08-16T15:22:12Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928898;19,883957;172,4;2017-08-16T15:22:14Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928885;19,883857;172,4;2017-08-16T15:22:15Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92888;19,883734;172,5;2017-08-16T15:22:16Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928878;19,883625;172,6;2017-08-16T15:22:17Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928876;19,883517;172,7;2017-08-16T15:22:18Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928866;19,88332;172,9;2017-08-16T15:22:20Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928865;19,883225;173;2017-08-16T15:22:21Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928858;19,883129;173,1;2017-08-16T15:22:22Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928856;19,883029;173,1;2017-08-16T15:22:23Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928853;19,88293;173,1;2017-08-16T15:22:24Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928843;19,882742;173,2;2017-08-16T15:22:26Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928886;19,8825;173,2;2017-08-16T15:22:28Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92889;19,882282;173,3;2017-08-16T15:22:30Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928891;19,882195;173,3;2017-08-16T15:22:31Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928888;19,882097;173,4;2017-08-16T15:22:32Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928897;19,881991;173,4;2017-08-16T15:22:33Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928905;19,881885;173,4;2017-08-16T15:22:34Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928923;19,881762;173,4;2017-08-16T15:22:35Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92894;19,881639;173,5;2017-08-16T15:22:36Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928951;19,88152;173,5;2017-08-16T15:22:37Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928961;19,8814;173,5;2017-08-16T15:22:38Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928966;19,881287;173,5;2017-08-16T15:22:39Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928976;19,88106;173,5;2017-08-16T15:22:41Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928981;19,880935;173,6;2017-08-16T15:22:42Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928984;19,880816;173,6;2017-08-16T15:22:43Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,928986;19,880697;173,7;2017-08-16T15:22:44Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929;19,880337;173,8;2017-08-16T15:22:47Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929016;19,879997;173,8;2017-08-16T15:22:50Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929021;19,879784;173,8;2017-08-16T15:22:52Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929028;19,879674;173,8;2017-08-16T15:22:53Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929021;19,879565;173,7;2017-08-16T15:22:54Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929025;19,879446;173,7;2017-08-16T15:22:55Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929033;19,879207;173,7;2017-08-16T15:22:57Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92907;19,879057;173,7;2017-08-16T15:22:58Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929073;19,878914;173,7;2017-08-16T15:22:59Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929078;19,878627;173,7;2017-08-16T15:23:01Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929076;19,878507;173,7;2017-08-16T15:23:02Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929081;19,878398;173,7;2017-08-16T15:23:03Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929086;19,878289;173,7;2017-08-16T15:23:04Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929088;19,878185;173,6;2017-08-16T15:23:05Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92909;19,87808;173,6;2017-08-16T15:23:06Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929099;19,877967;173,5;2017-08-16T15:23:07Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929116;19,877742;173,4;2017-08-16T15:23:09Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929128;19,877629;173,4;2017-08-16T15:23:10Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929148;19,87741;173,4;2017-08-16T15:23:12Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929158;19,877305;173,4;2017-08-16T15:23:13Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92916;19,8772;173,4;2017-08-16T15:23:14Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929158;19,876994;173,4;2017-08-16T15:23:16Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929165;19,876884;173,3;2017-08-16T15:23:17Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92921;19,876754;173,3;2017-08-16T15:23:18Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929248;19,876645;173,3;2017-08-16T15:23:19Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929285;19,876535;173,3;2017-08-16T15:23:20Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929318;19,876435;173,2;2017-08-16T15:23:21Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929416;19,876134;173,1;2017-08-16T15:23:24Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929446;19,876035;173,1;2017-08-16T15:23:25Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929481;19,875927;173;2017-08-16T15:23:26Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929555;19,875709;172,8;2017-08-16T15:23:28Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929591;19,875579;172,7;2017-08-16T15:23:29Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929626;19,875449;172,7;2017-08-16T15:23:30Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929671;19,875327;172,6;2017-08-16T15:23:31Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929716;19,875204;172,5;2017-08-16T15:23:32Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929761;19,875078;172,5;2017-08-16T15:23:33Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,929806;19,874952;172,4;2017-08-16T15:23:34Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,92998;19,874139;172,1;2017-08-16T15:23:41Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,930036;19,873869;172;2017-08-16T15:23:43Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,930066;19,87373;171,9;2017-08-16T15:23:44Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,930101;19,873584;171,7;2017-08-16T15:23:45Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,930136;19,873437;171,4;2017-08-16T15:23:46Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,93043;19,872555;170,7;2017-08-16T15:23:52Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,930838;19,870917;170,1;2017-08-16T15:24:04Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,930953;19,87045;169,9;2017-08-16T15:24:08Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931048;19,870114;169,6;2017-08-16T15:24:11Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931111;19,869884;169,2;2017-08-16T15:24:13Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,93118;19,869652;168,9;2017-08-16T15:24:15Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931321;19,869207;168,4;2017-08-16T15:24:19Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931355;19,869097;168,4;2017-08-16T15:24:20Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,93145;19,868772;168,1;2017-08-16T15:24:23Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931481;19,868665;168;2017-08-16T15:24:24Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931571;19,868359;167,4;2017-08-16T15:24:27Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931628;19,868175;167,1;2017-08-16T15:24:29Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931653;19,8681;167;2017-08-16T15:24:30Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931765;19,868015;166,8;2017-08-16T15:24:33Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931816;19,868024;166,6;2017-08-16T15:24:34Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931874;19,868039;166,5;2017-08-16T15:24:35Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931931;19,868055;166,4;2017-08-16T15:24:36Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,931997;19,868072;166,4;2017-08-16T15:24:37Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,932193;19,868124;166,3;2017-08-16T15:24:40Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,932266;19,868139;166,3;2017-08-16T15:24:41Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,932338;19,868154;166,2;2017-08-16T15:24:42Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,932412;19,868168;166,2;2017-08-16T15:24:43Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,932561;19,868195;166;2017-08-16T15:24:45Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,932636;19,868212;166;2017-08-16T15:24:46Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,932715;19,868223;165,9;2017-08-16T15:24:47Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,932793;19,868234;165,9;2017-08-16T15:24:48Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,93295;19,868257;165,9;2017-08-16T15:24:50Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,933028;19,868269;166;2017-08-16T15:24:51Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,933181;19,868297;166,1;2017-08-16T15:24:53Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,933258;19,868309;166;2017-08-16T15:24:54Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,933337;19,868322;166;2017-08-16T15:24:55Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,933415;19,868335;165,9;2017-08-16T15:24:56Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,933891;19,868404;165,6;2017-08-16T15:25:02Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,934055;19,868427;165,8;2017-08-16T15:25:04Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,934135;19,868444;165,9;2017-08-16T15:25:05Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,934215;19,868459;166;2017-08-16T15:25:06Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,934461;19,868504;166,3;2017-08-16T15:25:09Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,934538;19,868517;166,5;2017-08-16T15:25:10Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,934612;19,86853;166,6;2017-08-16T15:25:11Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,934685;19,868544;166,8;2017-08-16T15:25:12Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,935721;19,868664;168,5;2017-08-16T15:25:26Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,93679;19,868832;168,8;2017-08-16T15:25:41Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,937843;19,869002;172,2;2017-08-16T15:25:56Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,938046;19,869035;172,4;2017-08-16T15:25:59Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,938116;19,869047;172,5;2017-08-16T15:26:00Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,938388;19,869077;173;2017-08-16T15:26:04Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,938458;19,869077;173,1;2017-08-16T15:26:05Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,938536;19,869077;173,2;2017-08-16T15:26:06Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,938686;19,869099;173,3;2017-08-16T15:26:08Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,938841;19,869109;173,4;2017-08-16T15:26:10Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,93922;19,869162;173,5;2017-08-16T15:26:15Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,939295;19,869172;173,5;2017-08-16T15:26:16Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,939369;19,869183;173,6;2017-08-16T15:26:17Z;29
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94011;19,869294;174,3;2017-08-16T15:26:27Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,940188;19,869302;174,4;2017-08-16T15:26:28Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,940338;19,869329;174,4;2017-08-16T15:26:30Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,940546;19,869367;174,3;2017-08-16T15:26:33Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94062;19,869385;174,2;2017-08-16T15:26:34Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,940925;19,869414;173,9;2017-08-16T15:26:38Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,941003;19,869422;173,9;2017-08-16T15:26:39Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94108;19,869437;173,8;2017-08-16T15:26:40Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,941161;19,869448;173,7;2017-08-16T15:26:41Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,941403;19,86948;173,5;2017-08-16T15:26:44Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,941568;19,869502;173,4;2017-08-16T15:26:46Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,941655;19,869509;173,4;2017-08-16T15:26:47Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,942071;19,869577;173,1;2017-08-16T15:26:52Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,942243;19,869602;173,1;2017-08-16T15:26:54Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94241;19,869645;173,1;2017-08-16T15:26:56Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,942495;19,869672;173;2017-08-16T15:26:57Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,942835;19,869782;172,6;2017-08-16T15:27:01Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,942921;19,869815;172,5;2017-08-16T15:27:02Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,943005;19,869867;172;2017-08-16T15:27:03Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94385;19,870384;171,3;2017-08-16T15:27:13Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,943926;19,870445;171,2;2017-08-16T15:27:14Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,944006;19,870513;171,1;2017-08-16T15:27:15Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,944485;19,870919;172;2017-08-16T15:27:21Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,944565;19,870992;172,2;2017-08-16T15:27:22Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,944644;19,871058;172,4;2017-08-16T15:27:23Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,944723;19,871124;172,5;2017-08-16T15:27:24Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,944951;19,87133;172,8;2017-08-16T15:27:27Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,945031;19,871402;172,8;2017-08-16T15:27:28Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,945112;19,871469;172,9;2017-08-16T15:27:29Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,945193;19,871537;172,9;2017-08-16T15:27:30Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94528;19,871607;173;2017-08-16T15:27:31Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,945453;19,871747;173,1;2017-08-16T15:27:33Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,945531;19,871819;173,1;2017-08-16T15:27:34Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,945614;19,871889;173,1;2017-08-16T15:27:35Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,945781;19,872029;173,2;2017-08-16T15:27:37Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,945858;19,872099;173,2;2017-08-16T15:27:38Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,946016;19,872249;173,3;2017-08-16T15:27:40Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,946095;19,872331;173,4;2017-08-16T15:27:41Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,946173;19,872414;173,4;2017-08-16T15:27:42Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,946252;19,872488;173,5;2017-08-16T15:27:43Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94641;19,872635;173,7;2017-08-16T15:27:45Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,946583;19,872785;174,1;2017-08-16T15:27:47Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,946955;19,873112;174,8;2017-08-16T15:27:51Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94705;19,873194;174,3;2017-08-16T15:27:52Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,947145;19,873284;173,8;2017-08-16T15:27:53Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94762;19,873732;171,3;2017-08-16T15:27:58Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,947732;19,873833;170,7;2017-08-16T15:27:59Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,947956;19,874035;169,1;2017-08-16T15:28:01Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,948065;19,874142;168,3;2017-08-16T15:28:02Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,94831;19,874339;167,3;2017-08-16T15:28:04Z;30
StravaGPX;1,1;2017-08-16T14:12:02Z;Z Czarkiem 2;51,948425;19,874434;166,8;2017-08-16T15:28:05Z;30
